sharpe_ratio,annualized_return,annualized_volatility,volatility_ratio,exceeds_constraint,model
0.2787697030953191,0.06296242693957226,0.22585821285623583,1.2808539181817047,False,lightgbm
0.21560174348073557,0.0444629116082401,0.20622705034949285,1.169524553190985,False,catboost
0.4349938802964135,0.0942339467279919,0.21663281024500622,1.2285361701044248,False,xgboost
0.19292806544515148,0.03826951377427768,0.19836156904376112,1.1249189910490225,False,random_forest
